"timestamp,temperature,vibration,pressure,failure"
"2024-01-04 08:28:00,69.24,0.499,174.5,0"
"2024-01-04 08:29:00,49.49,0.4,171.1,0"
"2024-01-04 08:30:00,68.69,0.261,118.8,0"
"2024-01-04 08:31:00,48.14,0.386,129.8,0"
"2024-01-04 08:32:00,65.88,0.315,177.7,0"
"2024-01-04 08:33:00,66.2,0.511,126.5,0"
"2024-01-04 08:34:00,40.89,0.461,164.8,0"
"2024-01-04 08:35:00,60.93,0.369,175.2,0"
"2024-01-04 08:36:00,55.32,0.414,100.8,0"
"2024-01-04 08:37:00,52.41,0.269,137.8,0"
"2024-01-04 08:38:00,73.51,0.325,174.5,0"
"2024-01-04 08:39:00,53.46,0.555,145.6,0"
"2024-01-04 08:40:00,51.94,0.405,137.9,0"
"2024-01-04 08:41:00,60.76,0.493,174.9,0"
"2024-01-04 08:42:00,66.86,0.423,183.1,0"
"2024-01-04 08:43:00,58.58,0.531,129.6,0"
"2024-01-04 08:44:00,71.66,0.2,203.0,0"
"2024-01-04 08:45:00,65.31,0.381,96.5,0"
"2024-01-04 08:46:00,38.22,0.564,104.8,0"
"2024-01-04 08:47:00,54.71,0.496,136.4,0"
"2024-01-04 08:48:00,54.38,0.533,140.0,0"
"2024-01-04 08:49:00,64.79,0.399,141.3,0"
"2024-01-04 08:50:00,33.75,0.346,134.0,0"
"2024-01-04 08:51:00,85.49,0.297,128.2,1"
"2024-01-04 08:52:00,65.31,0.29,143.4,0"
"2024-01-04 08:53:00,61.49,0.481,132.3,0"
"2024-01-04 08:54:00,71.82,0.451,170.5,0"
"2024-01-04 08:55:00,83.44,0.393,150.9,1"
"2024-01-04 08:56:00,68.71,0.451,143.4,0"
"2024-01-04 08:57:00,69.49,0.414,147.8,0"
"2024-01-04 08:58:00,61.31,0.496,183.4,0"
"2024-01-04 08:59:00,58.58,0.495,135.5,0"
"2024-01-04 09:00:00,55.24,0.293,111.8,0"
"2024-01-04 09:01:00,51.74,0.427,120.7,0"
"2024-01-04 09:02:00,53.13,0.233,143.0,0"
"2024-01-04 09:03:00,46.49,0.413,164.4,0"
"2024-01-04 09:04:00,59.24,0.46,176.4,0"
"2024-01-04 09:05:00,43.15,0.269,199.5,0"
"2024-01-04 09:06:00,61.91,0.358,172.2,0"
"2024-01-04 09:07:00,59.64,0.401,123.5,0"
"2024-01-04 09:08:00,61.47,0.423,143.9,0"
"2024-01-04 09:09:00,54.78,0.372,85.1,0"
"2024-01-04 09:10:00,90.77,0.283,140.7,1"
"2024-01-04 09:11:00,73.6,0.395,131.8,0"
"2024-01-04 09:12:00,47.55,0.235,80.6,0"
"2024-01-04 09:13:00,62.33,0.377,213.2,0"
"2024-01-04 09:14:00,53.92,0.356,138.7,0"
"2024-01-04 09:15:00,49.86,0.387,86.8,0"
"2024-01-04 09:16:00,46.6,0.344,141.8,0"
"2024-01-04 09:17:00,64.32,0.249,199.5,0"
"2024-01-04 09:18:00,53.19,0.363,207.2,1"
"2024-01-04 09:19:00,69.68,0.493,151.8,0"
"2024-01-04 09:20:00,69.94,0.526,152.9,0"
"2024-01-04 09:21:00,73.74,0.644,186.8,0"
"2024-01-04 09:22:00,51.48,0.569,145.5,0"
"2024-01-04 09:23:00,64.75,0.28,163.8,0"
"2024-01-04 09:24:00,66.32,0.359,175.2,0"
"2024-01-04 09:25:00,55.26,0.398,117.7,0"
"2024-01-04 09:26:00,52.28,0.391,196.1,0"
"2024-01-04 09:27:00,76.1,0.407,123.6,0"
"2024-01-04 09:28:00,62.27,0.641,131.0,0"
"2024-01-04 09:29:00,66.36,0.292,153.0,0"
"2024-01-04 09:30:00,51.78,0.329,178.2,0"
"2024-01-04 09:31:00,47.81,0.564,170.3,0"
"2024-01-04 09:32:00,54.31,0.338,148.5,0"
"2024-01-04 09:33:00,58.76,0.439,158.5,0"
"2024-01-04 09:34:00,49.36,0.503,182.2,0"
"2024-01-04 09:35:00,59.9,0.449,150.3,0"
"2024-01-04 09:36:00,43.11,0.419,125.6,0"
"2024-01-04 09:37:00,48.8,0.494,131.9,0"
"2024-01-04 09:38:00,66.71,0.311,177.3,0"
"2024-01-04 09:39:00,66.04,0.35,125.7,0"
"2024-01-04 09:40:00,56.08,0.454,103.0,0"
"2024-01-04 09:41:00,49.82,0.193,140.9,0"
"2024-01-04 09:42:00,49.73,0.542,147.7,0"
"2024-01-04 09:43:00,56.27,0.43,175.8,0"
"2024-01-04 09:44:00,66.45,0.415,106.3,0"
"2024-01-04 09:45:00,69.28,0.237,160.4,0"
"2024-01-04 09:46:00,55.03,0.271,184.5,0"
"2024-01-04 09:47:00,48.47,0.36,125.5,0"
"2024-01-04 09:48:00,62.68,0.481,152.4,0"
"2024-01-04 09:49:00,51.76,0.192,85.5,0"
"2024-01-04 09:50:00,54.82,0.479,176.2,0"
"2024-01-04 09:51:00,73.25,0.364,173.9,0"
"2024-01-04 09:52:00,68.27,0.378,149.4,0"
"2024-01-04 09:53:00,61.58,0.425,110.2,0"
"2024-01-04 09:54:00,47.28,0.427,170.0,0"
"2024-01-04 09:55:00,62.11,0.329,142.7,0"
"2024-01-04 09:56:00,70.63,0.462,66.6,0"
"2024-01-04 09:57:00,56.24,0.168,173.3,0"
"2024-01-04 09:58:00,73.51,0.355,184.9,0"
"2024-01-04 09:59:00,72.93,0.415,190.2,0"
"2024-01-04 10:00:00,76.64,0.366,111.7,0"
"2024-01-04 10:01:00,63.05,0.217,92.5,0"
"2024-01-04 10:02:00,65.87,0.476,137.7,0"
"2024-01-04 10:03:00,74.14,0.275,165.5,0"
"2024-01-04 10:04:00,64.47,0.393,121.7,0"
"2024-01-04 10:05:00,54.99,0.415,102.3,0"
"2024-01-04 10:06:00,55.51,0.402,171.7,0"
"2024-01-04 10:07:00,62.39,0.517,139.6,0"
"2024-01-04 10:08:00,47.09,0.395,168.7,0"
"2024-01-04 10:09:00,58.57,0.443,150.5,0"
"2024-01-04 10:10:00,70.97,0.394,145.0,0"
"2024-01-04 10:11:00,38.09,0.461,148.1,0"
"2024-01-04 10:12:00,75.34,0.539,139.2,0"
"2024-01-04 10:13:00,71.22,0.414,136.2,0"
"2024-01-04 10:14:00,55.4,0.478,117.0,0"
"2024-01-04 10:15:00,65.43,0.546,164.5,0"
"2024-01-04 10:16:00,60.03,0.536,187.4,0"
"2024-01-04 10:17:00,72.3,0.361,135.0,0"
"2024-01-04 10:18:00,69.83,0.504,206.0,1"
"2024-01-04 10:19:00,46.0,0.425,161.3,0"
"2024-01-04 10:20:00,65.87,0.512,157.7,0"
"2024-01-04 10:21:00,57.94,0.457,169.7,0"
"2024-01-04 10:22:00,60.83,0.428,179.3,0"
"2024-01-04 10:23:00,52.72,0.443,136.4,0"
"2024-01-04 10:24:00,77.48,0.426,166.6,0"
"2024-01-04 10:25:00,70.4,0.429,181.4,0"
"2024-01-04 10:26:00,52.6,0.384,138.6,0"
"2024-01-04 10:27:00,46.65,0.375,150.1,0"
"2024-01-04 10:28:00,56.14,0.576,127.0,0"
"2024-01-04 10:29:00,64.35,0.448,135.2,0"
"2024-01-04 10:30:00,62.4,0.343,139.5,0"
"2024-01-04 10:31:00,72.53,0.372,122.9,0"
"2024-01-04 10:32:00,67.9,0.506,148.1,0"
"2024-01-04 10:33:00,69.7,0.326,159.9,0"
"2024-01-04 10:34:00,63.27,0.252,162.8,0"
"2024-01-04 10:35:00,46.11,0.259,125.7,0"
"2024-01-04 10:36:00,58.04,0.227,131.8,0"
"2024-01-04 10:37:00,70.6,0.27,175.5,0"
"2024-01-04 10:38:00,59.48,0.282,131.7,0"
"2024-01-04 10:39:00,65.03,0.539,174.7,0"
"2024-01-04 10:40:00,56.81,0.395,128.0,0"
"2024-01-04 10:41:00,49.7,0.364,161.3,0"
"2024-01-04 10:42:00,58.77,0.256,172.6,0"
"2024-01-04 10:43:00,63.09,0.386,70.5,0"
"2024-01-04 10:44:00,53.44,0.226,176.1,0"
"2024-01-04 10:45:00,57.64,0.363,189.1,0"
"2024-01-04 10:46:00,50.61,0.606,140.7,0"
"2024-01-04 10:47:00,71.19,0.466,160.4,0"
"2024-01-04 10:48:00,57.06,0.379,124.8,0"
"2024-01-04 10:49:00,74.53,0.47,160.9,0"
"2024-01-04 10:50:00,75.29,0.348,223.8,0"
"2024-01-04 10:51:00,59.19,0.32,84.1,0"
"2024-01-04 10:52:00,49.92,0.57,135.0,0"
"2024-01-04 10:53:00,39.14,0.286,173.9,0"
"2024-01-04 10:54:00,45.28,0.365,187.8,0"
"2024-01-04 10:55:00,46.26,0.431,108.5,0"
"2024-01-04 10:56:00,73.78,0.306,130.9,0"
"2024-01-04 10:57:00,61.16,0.465,132.6,0"
"2024-01-04 10:58:00,63.9,0.369,130.4,0"
"2024-01-04 10:59:00,37.8,0.466,146.5,0"
"2024-01-04 11:00:00,48.02,0.459,107.1,0"
"2024-01-04 11:01:00,68.87,0.376,142.4,0"
"2024-01-04 11:02:00,62.87,0.571,121.9,0"
"2024-01-04 11:03:00,58.53,0.333,147.9,0"
"2024-01-04 11:04:00,65.65,0.535,128.8,0"
"2024-01-04 11:05:00,76.36,0.517,144.9,0"
"2024-01-04 11:06:00,57.79,0.577,118.9,0"
"2024-01-04 11:07:00,60.69,0.417,178.6,0"
"2024-01-04 11:08:00,61.93,0.321,140.2,0"
"2024-01-04 11:09:00,83.92,0.608,150.4,1"
"2024-01-04 11:10:00,39.01,0.367,145.6,0"
"2024-01-04 11:11:00,66.83,0.319,150.2,0"
"2024-01-04 11:12:00,58.85,0.381,150.1,0"
"2024-01-04 11:13:00,65.67,0.302,174.2,0"
"2024-01-04 11:14:00,53.43,0.453,141.4,0"
"2024-01-04 11:15:00,59.51,0.339,128.4,0"
"2024-01-04 11:16:00,67.11,0.371,151.3,0"
"2024-01-04 11:17:00,91.13,0.497,131.6,0"
"2024-01-04 11:18:00,68.08,0.462,147.8,0"
"2024-01-04 11:19:00,51.52,0.402,118.4,0"
"2024-01-04 11:20:00,55.76,0.417,181.5,0"
"2024-01-04 11:21:00,55.47,0.401,126.6,0"
"2024-01-04 11:22:00,42.04,0.357,186.0,0"
"2024-01-04 11:23:00,56.7,0.4,148.2,0"
"2024-01-04 11:24:00,67.33,0.449,175.7,0"
"2024-01-04 11:25:00,47.26,0.387,127.0,0"
"2024-01-04 11:26:00,70.48,0.442,91.0,0"
"2024-01-04 11:27:00,64.88,0.316,100.5,0"
"2024-01-04 11:28:00,52.66,0.34,225.1,1"
"2024-01-04 11:29:00,58.58,0.327,132.1,0"
"2024-01-04 11:30:00,75.98,0.343,182.9,0"
"2024-01-04 11:31:00,67.34,0.529,111.1,0"
"2024-01-04 11:32:00,60.09,0.473,155.4,0"
"2024-01-04 11:33:00,57.62,0.292,160.5,0"
"2024-01-04 11:34:00,60.77,0.444,235.1,0"
"2024-01-04 11:35:00,54.88,0.361,140.5,0"
"2024-01-04 11:36:00,38.95,0.332,128.7,0"
"2024-01-04 11:37:00,80.42,0.251,160.5,1"
"2024-01-04 11:38:00,61.55,0.497,122.3,0"
"2024-01-04 11:39:00,63.98,0.264,162.3,0"
"2024-01-04 11:40:00,59.42,0.395,148.4,0"
"2024-01-04 11:41:00,52.65,0.305,127.4,0"
"2024-01-04 11:42:00,58.14,0.478,164.8,0"
"2024-01-04 11:43:00,44.01,0.367,153.2,0"
"2024-01-04 11:44:00,82.77,0.387,172.8,0"
"2024-01-04 11:45:00,47.65,0.39,199.6,0"
"2024-01-04 11:46:00,49.68,0.43,135.0,0"
"2024-01-04 11:47:00,55.6,0.401,137.7,0"
"2024-01-04 11:48:00,72.88,0.396,109.6,0"
"2024-01-04 11:49:00,60.15,0.348,165.6,0"
"2024-01-04 11:50:00,47.64,0.243,130.7,0"
"2024-01-04 11:51:00,72.54,0.288,160.4,0"
"2024-01-04 11:52:00,67.31,0.472,185.0,0"
"2024-01-04 11:53:00,65.38,0.369,129.5,0"
"2024-01-04 11:54:00,67.16,0.334,135.8,0"
"2024-01-04 11:55:00,83.94,0.259,180.4,1"
"2024-01-04 11:56:00,81.85,0.228,171.2,1"
"2024-01-04 11:57:00,53.13,0.33,168.0,0"
"2024-01-04 11:58:00,76.24,0.489,138.3,0"
"2024-01-04 11:59:00,63.83,0.344,106.9,0"
"2024-01-04 12:00:00,64.99,0.44,128.6,0"
"2024-01-04 12:01:00,43.08,0.34,119.7,0"
"2024-01-04 12:02:00,58.3,0.464,167.4,0"
"2024-01-04 12:03:00,51.87,0.365,158.5,0"
"2024-01-04 12:04:00,68.28,0.277,132.0,0"
"2024-01-04 12:05:00,70.71,0.373,137.2,0"
"2024-01-04 12:06:00,39.26,0.583,164.3,0"
"2024-01-04 12:07:00,59.78,0.579,140.4,0"
"2024-01-04 12:08:00,71.22,0.449,132.6,0"
"2024-01-04 12:09:00,58.13,0.386,209.4,0"
"2024-01-04 12:10:00,67.29,0.43,133.5,0"
"2024-01-04 12:11:00,63.51,0.432,170.1,0"
"2024-01-04 12:12:00,63.42,0.396,161.8,0"
"2024-01-04 12:13:00,57.29,0.444,104.3,0"
"2024-01-04 12:14:00,47.83,0.421,129.6,0"
"2024-01-04 12:15:00,48.78,0.368,174.6,0"
"2024-01-04 12:16:00,67.09,0.28,146.1,0"
"2024-01-04 12:17:00,60.19,0.354,106.1,0"
"2024-01-04 12:18:00,58.61,0.48,161.8,0"
"2024-01-04 12:19:00,55.76,0.397,132.5,0"
"2024-01-04 12:20:00,56.95,0.43,163.1,0"
"2024-01-04 12:21:00,70.47,0.372,230.6,0"
"2024-01-04 12:22:00,56.65,0.294,161.5,0"
"2024-01-04 12:23:00,46.59,0.376,168.4,0"
"2024-01-04 12:24:00,67.44,0.298,142.4,0"
"2024-01-04 12:25:00,57.95,0.291,116.4,0"
"2024-01-04 12:26:00,60.31,0.521,180.7,0"
"2024-01-04 12:27:00,76.08,0.358,131.8,0"
"2024-01-04 12:28:00,59.79,0.326,143.1,0"
"2024-01-04 12:29:00,62.89,0.562,203.8,0"
"2024-01-04 12:30:00,48.21,0.481,139.9,0"
"2024-01-04 12:31:00,57.8,0.363,186.5,0"
"2024-01-04 12:32:00,66.1,0.443,161.6,0"
"2024-01-04 12:33:00,44.45,0.376,133.4,0"
"2024-01-04 12:34:00,62.01,0.331,160.2,0"
"2024-01-04 12:35:00,61.01,0.447,128.5,0"
"2024-01-04 12:36:00,60.41,0.368,177.1,0"
"2024-01-04 12:37:00,70.37,0.408,187.4,0"
"2024-01-04 12:38:00,63.34,0.502,151.5,0"
"2024-01-04 12:39:00,74.78,0.491,190.3,0"
"2024-01-04 12:40:00,50.06,0.345,154.8,0"
"2024-01-04 12:41:00,61.36,0.449,177.4,0"
"2024-01-04 12:42:00,60.84,0.287,238.5,1"
"2024-01-04 12:43:00,49.31,0.445,224.3,0"
"2024-01-04 12:44:00,69.56,0.415,144.5,0"
"2024-01-04 12:45:00,83.25,0.438,158.8,0"
"2024-01-04 12:46:00,59.83,0.37,118.4,0"
"2024-01-04 12:47:00,65.05,0.608,174.0,0"
"2024-01-04 12:48:00,60.85,0.31,161.7,0"
"2024-01-04 12:49:00,52.86,0.497,126.8,0"
"2024-01-04 12:50:00,41.79,0.297,185.6,0"
"2024-01-04 12:51:00,52.94,0.45,142.0,0"
"2024-01-04 12:52:00,46.08,0.458,134.4,0"
"2024-01-04 12:53:00,77.04,0.405,162.0,0"
"2024-01-04 12:54:00,58.85,0.35,136.0,0"
"2024-01-04 12:55:00,56.54,0.414,149.0,0"
"2024-01-04 12:56:00,68.89,0.427,202.4,0"
"2024-01-04 12:57:00,48.78,0.579,131.6,0"
"2024-01-04 12:58:00,52.33,0.313,170.3,0"
"2024-01-04 12:59:00,60.68,0.344,132.5,0"
"2024-01-04 13:00:00,70.29,0.428,120.8,0"
"2024-01-04 13:01:00,65.02,0.374,147.6,0"
"2024-01-04 13:02:00,62.48,0.39,230.5,0"
"2024-01-04 13:03:00,60.78,0.507,173.4,0"
"2024-01-04 13:04:00,64.0,0.118,163.9,0"
"2024-01-04 13:05:00,62.02,0.34,134.3,0"
"2024-01-04 13:06:00,49.7,0.226,138.5,0"
"2024-01-04 13:07:00,60.46,0.28,105.5,0"
"2024-01-04 13:08:00,49.26,0.64,203.9,1"
"2024-01-04 13:09:00,60.81,0.46,158.1,0"
"2024-01-04 13:10:00,55.19,0.495,155.5,0"
"2024-01-04 13:11:00,85.39,0.392,156.1,0"
"2024-01-04 13:12:00,59.6,0.476,212.7,0"
"2024-01-04 13:13:00,45.96,0.223,159.0,0"
"2024-01-04 13:14:00,58.66,0.504,144.2,0"
"2024-01-04 13:15:00,65.19,0.318,204.0,0"
"2024-01-04 13:16:00,76.73,0.347,146.1,0"
"2024-01-04 13:17:00,54.11,0.451,99.3,0"
"2024-01-04 13:18:00,44.18,0.432,104.2,0"
"2024-01-04 13:19:00,68.17,0.408,144.2,0"
"2024-01-04 13:20:00,46.19,0.264,158.7,0"
"2024-01-04 13:21:00,55.64,0.41,174.7,0"
"2024-01-04 13:22:00,57.42,0.496,122.5,0"
"2024-01-04 13:23:00,59.3,0.347,143.2,0"
"2024-01-04 13:24:00,66.89,0.531,125.7,0"
"2024-01-04 13:25:00,53.16,0.313,183.4,0"
"2024-01-04 13:26:00,57.26,0.401,188.5,0"
"2024-01-04 13:27:00,59.86,0.554,208.7,0"
"2024-01-04 13:28:00,61.5,0.332,160.5,0"
"2024-01-04 13:29:00,60.98,0.505,206.0,1"
"2024-01-04 13:30:00,64.36,0.597,129.2,0"
"2024-01-04 13:31:00,68.44,0.417,156.5,0"
"2024-01-04 13:32:00,63.93,0.347,118.2,0"
"2024-01-04 13:33:00,64.54,0.323,167.2,0"
"2024-01-04 13:34:00,44.18,0.53,158.5,0"
"2024-01-04 13:35:00,60.5,0.528,76.4,0"
"2024-01-04 13:36:00,64.8,0.545,183.3,0"
"2024-01-04 13:37:00,67.29,0.397,175.7,0"
"2024-01-04 13:38:00,53.08,0.504,133.3,0"
"2024-01-04 13:39:00,53.41,0.395,158.4,0"
"2024-01-04 13:40:00,54.26,0.312,105.2,0"
"2024-01-04 13:41:00,65.36,0.512,126.9,0"
"2024-01-04 13:42:00,70.34,0.563,200.1,0"
"2024-01-04 13:43:00,55.93,0.298,115.4,0"
"2024-01-04 13:44:00,69.08,0.296,150.3,0"
"2024-01-04 13:45:00,61.23,0.404,108.1,0"
"2024-01-04 13:46:00,58.76,0.496,160.1,0"
"2024-01-04 13:47:00,57.89,0.287,166.9,0"
"2024-01-04 13:48:00,67.47,0.423,171.7,0"
"2024-01-04 13:49:00,63.26,0.341,164.0,0"
"2024-01-04 13:50:00,82.76,0.47,192.8,0"
"2024-01-04 13:51:00,51.48,0.32,133.4,0"
"2024-01-04 13:52:00,65.18,0.477,118.3,0"
"2024-01-04 13:53:00,54.71,0.384,132.4,0"
"2024-01-04 13:54:00,51.31,0.306,109.6,0"
"2024-01-04 13:55:00,59.89,0.406,152.4,0"
"2024-01-04 13:56:00,61.37,0.206,145.8,0"
"2024-01-04 13:57:00,89.18,0.344,164.3,0"
"2024-01-04 13:58:00,58.16,0.434,101.5,0"
"2024-01-04 13:59:00,48.7,0.223,149.6,0"
"2024-01-04 14:00:00,62.73,0.143,186.4,0"
"2024-01-04 14:01:00,39.25,0.166,167.2,0"
"2024-01-04 14:02:00,59.08,0.533,93.1,0"
"2024-01-04 14:03:00,60.16,0.392,149.6,0"
"2024-01-04 14:04:00,67.95,0.347,128.0,0"
"2024-01-04 14:05:00,69.74,0.495,150.4,0"
"2024-01-04 14:06:00,54.96,0.36,138.6,0"
"2024-01-04 14:07:00,58.49,0.427,202.2,1"
"2024-01-04 14:08:00,52.34,0.403,152.6,0"
"2024-01-04 14:09:00,48.72,0.353,159.5,0"
"2024-01-04 14:10:00,63.1,0.429,148.7,0"
"2024-01-04 14:11:00,47.26,0.477,164.2,0"
"2024-01-04 14:12:00,55.85,0.382,143.5,0"
"2024-01-04 14:13:00,50.05,0.354,173.2,0"
"2024-01-04 14:14:00,65.5,0.366,138.2,0"
"2024-01-04 14:15:00,78.01,0.17,191.3,0"
"2024-01-04 14:16:00,46.98,0.428,164.9,0"
"2024-01-04 14:17:00,41.47,0.279,145.4,0"
"2024-01-04 14:18:00,58.75,0.463,175.3,0"
"2024-01-04 14:19:00,60.16,0.391,164.8,0"
"2024-01-04 14:20:00,62.19,0.411,174.8,0"
"2024-01-04 14:21:00,55.54,0.47,152.6,0"
"2024-01-04 14:22:00,57.99,0.307,142.8,0"
"2024-01-04 14:23:00,63.68,0.437,154.1,0"
"2024-01-04 14:24:00,70.4,0.427,135.0,0"
"2024-01-04 14:25:00,40.45,0.382,179.4,0"
"2024-01-04 14:26:00,56.31,0.307,194.1,0"
"2024-01-04 14:27:00,62.14,0.46,167.4,0"
"2024-01-04 14:28:00,50.82,0.47,192.5,0"
"2024-01-04 14:29:00,77.31,0.411,183.8,0"
"2024-01-04 14:30:00,53.65,0.293,142.0,0"
"2024-01-04 14:31:00,59.59,0.347,175.1,0"
"2024-01-04 14:32:00,65.56,0.394,111.5,0"
"2024-01-04 14:33:00,54.09,0.469,155.6,0"
"2024-01-04 14:34:00,41.53,0.242,114.5,0"
"2024-01-04 14:35:00,55.71,0.344,146.7,0"
"2024-01-04 14:36:00,70.29,0.36,106.8,0"
"2024-01-04 14:37:00,56.63,0.392,182.8,0"
"2024-01-04 14:38:00,51.54,0.27,138.2,0"
"2024-01-04 14:39:00,69.26,0.378,177.2,0"
"2024-01-04 14:40:00,56.69,0.369,147.7,0"
"2024-01-04 14:41:00,54.9,0.296,94.7,0"
"2024-01-04 14:42:00,61.49,0.388,135.5,0"
"2024-01-04 14:43:00,67.71,0.346,134.1,0"
"2024-01-04 14:44:00,83.82,0.45,149.6,1"
"2024-01-04 14:45:00,68.27,0.311,195.2,0"
"2024-01-04 14:46:00,71.6,0.409,200.2,0"
"2024-01-04 14:47:00,54.94,0.319,143.1,0"
"2024-01-04 14:48:00,49.74,0.34,112.2,0"
"2024-01-04 14:49:00,60.62,0.43,127.7,0"
"2024-01-04 14:50:00,61.07,0.423,164.4,0"
"2024-01-04 14:51:00,49.21,0.358,146.8,0"
"2024-01-04 14:52:00,58.25,0.373,102.7,0"
"2024-01-04 14:53:00,63.99,0.255,134.9,0"
"2024-01-04 14:54:00,63.6,0.54,189.3,0"
"2024-01-04 14:55:00,65.04,0.469,158.8,0"
"2024-01-04 14:56:00,62.91,0.465,151.4,0"
"2024-01-04 14:57:00,54.93,0.24,138.3,0"
"2024-01-04 14:58:00,54.86,0.34,136.2,0"
"2024-01-04 14:59:00,48.01,0.367,166.3,0"
"2024-01-04 15:00:00,77.85,0.207,154.3,0"
"2024-01-04 15:01:00,60.13,0.489,173.1,0"
"2024-01-04 15:02:00,57.75,0.545,166.4,0"
"2024-01-04 15:03:00,50.71,0.606,150.6,0"
"2024-01-04 15:04:00,89.36,0.295,161.5,1"
"2024-01-04 15:05:00,49.27,0.412,132.2,0"
"2024-01-04 15:06:00,55.71,0.532,148.6,0"
"2024-01-04 15:07:00,64.16,0.375,190.2,0"
"2024-01-04 15:08:00,66.0,0.343,150.3,0"
"2024-01-04 15:09:00,69.58,0.213,143.5,0"
"2024-01-04 15:10:00,78.08,0.513,156.3,0"
"2024-01-04 15:11:00,65.06,0.398,115.0,0"
"2024-01-04 15:12:00,49.44,0.327,156.6,0"
"2024-01-04 15:13:00,57.43,0.428,200.9,0"
"2024-01-04 15:14:00,63.08,0.415,125.7,0"
"2024-01-04 15:15:00,80.68,0.417,158.0,0"
"2024-01-04 15:16:00,46.02,0.378,149.3,0"
"2024-01-04 15:17:00,72.03,0.562,148.5,0"
"2024-01-04 15:18:00,61.8,0.387,148.0,0"
"2024-01-04 15:19:00,68.38,0.562,171.4,0"
"2024-01-04 15:20:00,58.98,0.456,117.1,0"
"2024-01-04 15:21:00,51.58,0.435,170.7,0"
"2024-01-04 15:22:00,67.51,0.389,152.1,0"
"2024-01-04 15:23:00,66.54,0.497,97.1,0"
"2024-01-04 15:24:00,69.72,0.411,161.4,0"
"2024-01-04 15:25:00,59.87,0.307,153.4,0"
"2024-01-04 15:26:00,54.0,0.303,123.8,0"
"2024-01-04 15:27:00,44.41,0.442,154.8,0"
"2024-01-04 15:28:00,68.19,0.309,110.5,0"
"2024-01-04 15:29:00,64.24,0.394,129.5,0"
"2024-01-04 15:30:00,50.34,0.506,151.1,0"
"2024-01-04 15:31:00,54.61,0.43,99.4,0"
"2024-01-04 15:32:00,55.33,0.328,115.5,0"
"2024-01-04 15:33:00,45.17,0.541,119.9,0"
"2024-01-04 15:34:00,51.82,0.455,152.4,0"
"2024-01-04 15:35:00,48.66,0.502,163.2,0"
"2024-01-04 15:36:00,55.88,0.173,123.2,0"
"2024-01-04 15:37:00,52.61,0.433,121.5,0"
"2024-01-04 15:38:00,43.73,0.484,154.1,0"
"2024-01-04 15:39:00,80.23,0.57,153.3,1"
"2024-01-04 15:40:00,72.53,0.254,129.0,0"
"2024-01-04 15:41:00,52.21,0.521,204.9,1"
"2024-01-04 15:42:00,62.72,0.564,155.5,0"
"2024-01-04 15:43:00,64.17,0.198,144.9,0"
"2024-01-04 15:44:00,71.91,0.448,138.4,0"
"2024-01-04 15:45:00,51.81,0.462,180.3,0"
"2024-01-04 15:46:00,70.92,0.367,166.4,0"
"2024-01-04 15:47:00,54.52,0.351,97.9,0"
"2024-01-04 15:48:00,46.64,0.467,129.1,0"
"2024-01-04 15:49:00,67.24,0.339,136.6,0"
"2024-01-04 15:50:00,72.91,0.378,149.6,0"
"2024-01-04 15:51:00,85.88,0.481,168.8,1"
"2024-01-04 15:52:00,48.0,0.575,117.9,0"
"2024-01-04 15:53:00,66.99,0.454,147.6,0"
"2024-01-04 15:54:00,55.9,0.413,201.0,1"
"2024-01-04 15:55:00,67.83,0.348,150.9,0"
"2024-01-04 15:56:00,45.3,0.299,129.2,0"
"2024-01-04 15:57:00,47.37,0.511,110.0,0"
"2024-01-04 15:58:00,52.24,0.385,135.4,0"
"2024-01-04 15:59:00,60.79,0.515,117.6,0"
"2024-01-04 16:00:00,53.59,0.367,138.2,0"
"2024-01-04 16:01:00,66.59,0.335,166.3,0"
"2024-01-04 16:02:00,70.27,0.442,151.1,0"
"2024-01-04 16:03:00,66.0,0.392,135.6,0"
"2024-01-04 16:04:00,76.19,0.279,96.3,0"
"2024-01-04 16:05:00,64.16,0.582,175.0,0"
"2024-01-04 16:06:00,47.83,0.337,139.4,0"
"2024-01-04 16:07:00,73.63,0.493,153.2,0"
"2024-01-04 16:08:00,53.95,0.484,122.6,0"
"2024-01-04 16:09:00,69.1,0.274,137.7,0"
"2024-01-04 16:10:00,75.74,0.3,132.6,0"
"2024-01-04 16:11:00,64.57,0.37,110.0,0"
"2024-01-04 16:12:00,45.04,0.313,122.8,0"
"2024-01-04 16:13:00,50.82,0.573,149.6,0"
"2024-01-04 16:14:00,73.23,0.38,159.0,0"
"2024-01-04 16:15:00,58.31,0.489,129.5,0"
"2024-01-04 16:16:00,60.8,0.451,113.9,0"
"2024-01-04 16:17:00,67.59,0.426,139.3,0"
"2024-01-04 16:18:00,66.96,0.404,173.4,0"
"2024-01-04 16:19:00,62.79,0.524,121.8,0"
"2024-01-04 16:20:00,57.91,0.317,150.4,0"
"2024-01-04 16:21:00,56.87,0.573,130.2,0"
"2024-01-04 16:22:00,68.58,0.271,183.9,0"
"2024-01-04 16:23:00,65.54,0.478,134.8,0"
"2024-01-04 16:24:00,57.43,0.259,169.9,0"
"2024-01-04 16:25:00,70.82,0.368,180.5,0"
"2024-01-04 16:26:00,58.71,0.409,196.2,0"
"2024-01-04 16:27:00,51.48,0.351,109.4,0"
"2024-01-04 16:28:00,52.41,0.382,108.1,0"
"2024-01-04 16:29:00,50.21,0.261,185.0,0"
